title,description,timestamp,concat,relevant,score
After Elon Musk’s Court Loss Comes the Long Hot A.I. Summer,"Even as protests increase, the collapse of Mr. Musk’s suit against OpenAI and Sam Altman will speed up the artificial intelligence juggernaut.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=0, tm_min=12, tm_sec=22, tm_wday=1, tm_yday=139, tm_isdst=0)","After Elon Musk’s Court Loss Comes the Long Hot A.I. Summer | Even as protests increase, the collapse of Mr. Musk’s suit against OpenAI and Sam Altman will speed up the artificial intelligence juggernaut.",1,0.8507788181304932
"Meta Reassigns 7,000 Employees to Focus on A.I.","The company announced the changes two days before it plans to lay off 10 percent of its work force, or about 8,000 employees.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=0, tm_min=48, tm_sec=11, tm_wday=1, tm_yday=139, tm_isdst=0)","Meta Reassigns 7,000 Employees to Focus on A.I. | The company announced the changes two days before it plans to lay off 10 percent of its work force, or about 8,000 employees.",1,0.6290627717971802
Drone Strike Sparks Fire Near U.A.E. Nuclear Plant,"The Gulf state said it was still investigating the source of the attack, which highlighted the risks of the war with Iran.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=17, tm_hour=17, tm_min=23, tm_sec=0, tm_wday=6, tm_yday=137, tm_isdst=0)","Drone Strike Sparks Fire Near U.A.E. Nuclear Plant | The Gulf state said it was still investigating the source of the attack, which highlighted the risks of the war with Iran.",1,0.9792551398277283
Oil Falls Amid Prospects of Potential U.S.-Iran Peace Deal,President Trump said he would hold off on a planned U.S. attack on Iran at the request of Gulf leaders to make room for talks with Tehran over a prospective deal.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=5, tm_min=33, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)",Oil Falls Amid Prospects of Potential U.S.-Iran Peace Deal | President Trump said he would hold off on a planned U.S. attack on Iran at the request of Gulf leaders to make room for talks with Tehran over a prospective deal.,1,0.9479140043258667
Opinion | Trump Tightens His Cuba Squeeze Play,"Washington imposes sanctions on Gaesa, the conglomerate that controls the economy.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=17, tm_hour=18, tm_min=11, tm_sec=0, tm_wday=6, tm_yday=137, tm_isdst=0)","Opinion | Trump Tightens His Cuba Squeeze Play | Washington imposes sanctions on Gaesa, the conglomerate that controls the economy.",1,0.9222375750541687
China’s Economy Unexpectedly Weakens as Iran War Fallout Mounts,The country’s export machine continues to hum but its economic growth has become increasingly lopsided.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=10, tm_min=5, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",China’s Economy Unexpectedly Weakens as Iran War Fallout Mounts | The country’s export machine continues to hum but its economic growth has become increasingly lopsided.,1,0.9734433889389038
Target Names a New Supply-Chain Head as It Struggles With Weak Sales,Former Walmart executive Jeff England will lead supply chain and logistics at the retailer as Target tries to pull out of a yearslong sales slump.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=13, tm_min=15, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)",Target Names a New Supply-Chain Head as It Struggles With Weak Sales | Former Walmart executive Jeff England will lead supply chain and logistics at the retailer as Target tries to pull out of a yearslong sales slump.,1,0.6731379628181458
Driving an Electric Vehicle Could Cost You an Extra $130 a Year,"To boost highway maintenance, a new bill in Congress proposes an annual fee for battery-powered vehicles.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","Driving an Electric Vehicle Could Cost You an Extra $130 a Year | To boost highway maintenance, a new bill in Congress proposes an annual fee for battery-powered vehicles.",1,0.5079339146614075
Google and Blackstone to Create New AI Cloud Company,"The duo plans to launch the unnamed U.S. company with $5 billion in equity capital from Blackstone, which will be the majority owner.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=1, tm_min=37, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","Google and Blackstone to Create New AI Cloud Company | The duo plans to launch the unnamed U.S. company with $5 billion in equity capital from Blackstone, which will be the majority owner.",1,0.41051992774009705
France’s Publicis to Acquire LiveRamp for $2.55 Billion in AI Push,"The deal is the French company’s biggest acquisition since 2019, and a departure from its habit of snapping up smaller businesses since then.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=13, tm_min=23, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","France’s Publicis to Acquire LiveRamp for $2.55 Billion in AI Push | The deal is the French company’s biggest acquisition since 2019, and a departure from its habit of snapping up smaller businesses since then.",1,0.5626421570777893
IG Group Shares Hit All-Time High on Guidance Raise,"The online-trading company raised its guidance following a strong start to the year, pushing its stock 11% higher to lead the FTSE 100 risers.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=13, tm_min=17, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","IG Group Shares Hit All-Time High on Guidance Raise | The online-trading company raised its guidance following a strong start to the year, pushing its stock 11% higher to lead the FTSE 100 risers.",1,0.2458989918231964
Home Depot Posts Lower Profit as Homeowners Hold Off on Large Projects,Home Depot reported lower fiscal first-quarter profit and Chief Financial Officer Richard McPhail said in an interview that homeowners are continuing to pull back on large home-improvement projects due to economic uncertainty.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=11, tm_min=3, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)",Home Depot Posts Lower Profit as Homeowners Hold Off on Large Projects | Home Depot reported lower fiscal first-quarter profit and Chief Financial Officer Richard McPhail said in an interview that homeowners are continuing to pull back on large home-improvement projects due to economic uncertainty.,1,0.909224271774292
"Diploma Shares Climb After Guidance Lift, Higher Earnings",The industrial-supply company lifted its fiscal 2026 expectations for the second time as revenue and key earnings metrics came in higher for the first half.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=10, tm_min=54, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","Diploma Shares Climb After Guidance Lift, Higher Earnings | The industrial-supply company lifted its fiscal 2026 expectations for the second time as revenue and key earnings metrics came in higher for the first half.",1,0.4103131592273712
"Ryanair Shares Fall After Company Warns of Weaker Pricing, Late Bookings","The airline group warned of weakening prices into the key summer season, last-minute bookings and a spike in fuel costs.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=21, tm_min=21, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","Ryanair Shares Fall After Company Warns of Weaker Pricing, Late Bookings | The airline group warned of weakening prices into the key summer season, last-minute bookings and a spike in fuel costs.",1,0.9561454057693481
Baidu’s Profit Slides Again Amid Slow AI Payoff,The Chinese search-engine operator recorded another sharp profit drop and a fourth straight quarter of revenue declines.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=11, tm_min=3, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",Baidu’s Profit Slides Again Amid Slow AI Payoff | The Chinese search-engine operator recorded another sharp profit drop and a fourth straight quarter of revenue declines.,1,0.7977932095527649
"Ford Details European Growth Strategy, Signs EDF Energy-Storage Agreement","The moves reflect the automaker’s push to expand beyond traditional vehicle manufacturing into software, services and energy infrastructure. Shares rise.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=21, tm_min=26, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","Ford Details European Growth Strategy, Signs EDF Energy-Storage Agreement | The moves reflect the automaker’s push to expand beyond traditional vehicle manufacturing into software, services and energy infrastructure. Shares rise.",1,0.42089709639549255
Opinion | The Proxy Advisers Strike Back,ISS and Glass Lewis join New York City in trying to stop Exxon from moving to Texas.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=21, tm_min=47, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",Opinion | The Proxy Advisers Strike Back | ISS and Glass Lewis join New York City in trying to stop Exxon from moving to Texas.,1,0.9345148205757141
NextEra to Buy Dominion Energy in $67 Billion Deal,"The deal would combine two of the largest U.S. utilities into an East Coast energy titan with territory in Florida, the Carolinas and Virginia.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=14, tm_min=41, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","NextEra to Buy Dominion Energy in $67 Billion Deal | The deal would combine two of the largest U.S. utilities into an East Coast energy titan with territory in Florida, the Carolinas and Virginia.",1,0.6290770769119263
Anglo American to Sell Australian Steelmaking Coal Assets for Up to $3.875 Billion,The sale will complete Anglo American’s exit from steelmaking coal and is part of a drive to simplify its portfolio ahead of a merger with Teck Resources.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=7, tm_min=47, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",Anglo American to Sell Australian Steelmaking Coal Assets for Up to $3.875 Billion | The sale will complete Anglo American’s exit from steelmaking coal and is part of a drive to simplify its portfolio ahead of a merger with Teck Resources.,1,0.4824291169643402
TSA Experiments With Off-Site Screening to Relieve Airport Congestion,A pilot program for Delta and JetBlue passengers at Boston’s Logan Airport could expand.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=9, tm_min=30, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",TSA Experiments With Off-Site Screening to Relieve Airport Congestion | A pilot program for Delta and JetBlue passengers at Boston’s Logan Airport could expand.,1,0.44987595081329346
"KPMG Taps Anthropic to Revamp Global Tax, Advisory Platforms",The Big Four firm will embed Claude on a platform that will house the majority of its nonaudit services.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=9, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","KPMG Taps Anthropic to Revamp Global Tax, Advisory Platforms | The Big Four firm will embed Claude on a platform that will house the majority of its nonaudit services.",1,0.28806811571121216
The Academic Scramble to Prepare Future Accountants for AI,"The school year is ending, but for accounting professors, the challenge of shaking up a traditionally static curriculum is just beginning.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=9, tm_min=30, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","The Academic Scramble to Prepare Future Accountants for AI | The school year is ending, but for accounting professors, the challenge of shaking up a traditionally static curriculum is just beginning.",1,0.9520419239997864
Dad Books Are a Dying Breed,"Print sales of “serious” nonfiction are in serious decline, and publishers think the reason is the smorgasbord of podcasts and other new media their male readers are devouring.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=14, tm_min=10, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","Dad Books Are a Dying Breed | Print sales of “serious” nonfiction are in serious decline, and publishers think the reason is the smorgasbord of podcasts and other new media their male readers are devouring.",1,0.7135314345359802
The Tech Bros Are Going to Etiquette School,"Founders who built their names on coding and hard-charging leadership are learning that in the AI era, soft skills matter more than ever.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=15, tm_min=45, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","The Tech Bros Are Going to Etiquette School | Founders who built their names on coding and hard-charging leadership are learning that in the AI era, soft skills matter more than ever.",1,0.17260724306106567
Musk’s OpenAI Claims Rejected by Jury,"Plus, Trump says he’ll pause plans to attack Iran, and tech founders attend etiquette classes","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=21, tm_min=20, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","Musk’s OpenAI Claims Rejected by Jury | Plus, Trump says he’ll pause plans to attack Iran, and tech founders attend etiquette classes",1,0.8380842804908752
"The World Can’t Get Enough U.S. Energy, Keeping Prices High for Americans","Overseas buyers are looking to America for oil and transportation fuels, helping deplete its domestic inventories.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=2, tm_min=0, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","The World Can’t Get Enough U.S. Energy, Keeping Prices High for Americans | Overseas buyers are looking to America for oil and transportation fuels, helping deplete its domestic inventories.",1,0.6877872943878174
Activist Elliott Builds Big Stake in Life-Science Tools Supplier Bio-Rad,"Elliott also has a stake in German lab-equipment supplier Sartorius, where Bio-Rad is also an investor.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=0, tm_min=3, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","Activist Elliott Builds Big Stake in Life-Science Tools Supplier Bio-Rad | Elliott also has a stake in German lab-equipment supplier Sartorius, where Bio-Rad is also an investor.",1,0.7246267795562744
Stock Market Today: Stock Rally on Pause as Investors Stay Cautious,Oil retreats toward $110 a barrel after Trump holds off on Iran attack,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=8, tm_min=1, tm_sec=30, tm_wday=1, tm_yday=139, tm_isdst=0)",Stock Market Today: Stock Rally on Pause as Investors Stay Cautious | Oil retreats toward $110 a barrel after Trump holds off on Iran attack,1,0.6477982401847839
Big Tech Is Cutting Back on Buybacks. Nvidia Could Be the Exception.,"Plus, a solar-power revolution gets under way and Americans rebel against AI.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=10, tm_min=21, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","Big Tech Is Cutting Back on Buybacks. Nvidia Could Be the Exception. | Plus, a solar-power revolution gets under way and Americans rebel against AI.",1,0.798393189907074
See How Trump’s Accounts Were Busy Trading Big Tech Stocks,"The president’s investment accounts had a surge in activity, with more than 3,700 trades in the first quarter.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=0, tm_min=8, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","See How Trump’s Accounts Were Busy Trading Big Tech Stocks | The president’s investment accounts had a surge in activity, with more than 3,700 trades in the first quarter.",1,0.6860546469688416
"Move Over CoreWeave, Here Comes Nebius","With AI cloud competition heating up, this company that used to own Russia’s biggest search engine is making its case.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=21, tm_min=10, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","Move Over CoreWeave, Here Comes Nebius | With AI cloud competition heating up, this company that used to own Russia’s biggest search engine is making its case.",1,0.8773717284202576
Treasury Yields Keep Rising as Trump Halts Hostilities for Peace Talks,"The Treasury selloff picked up steam, sending yields higher, as markets fret about the impact of rising energy costs on inflation while the debt of rich nations grows larger.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=54, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","Treasury Yields Keep Rising as Trump Halts Hostilities for Peace Talks | The Treasury selloff picked up steam, sending yields higher, as markets fret about the impact of rising energy costs on inflation while the debt of rich nations grows larger.",1,0.9722043871879578
"For Retailers, It’s One Battle After Another","Plus, a private-lending value trap and suspicious betting in Washington.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=10, tm_min=20, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","For Retailers, It’s One Battle After Another | Plus, a private-lending value trap and suspicious betting in Washington.",1,0.9936978816986084
AI Chip Mania Sows Seeds of Its Own Destruction,Investors already factor in cyclicality in the chip industry. The bad news is that they’ve frequently gotten their assessments wrong.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=17, tm_hour=2, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=137, tm_isdst=0)",AI Chip Mania Sows Seeds of Its Own Destruction | Investors already factor in cyclicality in the chip industry. The bad news is that they’ve frequently gotten their assessments wrong.,1,0.9112191796302795
Oil Little Changed as Traders Await Breakthrough in U.S.-Iran Negotiations,"Oil prices were little changed, with Forex.com saying prices had given back very little of their recent highs as the Strait of Hormuz stalemate kept traders on edge.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","Oil Little Changed as Traders Await Breakthrough in U.S.-Iran Negotiations | Oil prices were little changed, with Forex.com saying prices had given back very little of their recent highs as the Strait of Hormuz stalemate kept traders on edge.",1,0.9365466237068176
Stock Futures Slip as Investors Stay Cautious,"U.S. stock futures were pointing to small losses amid  fear that without a diplomatic breakthrough on Iran, oil prices will keep rising and push up inflation.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=12, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","Stock Futures Slip as Investors Stay Cautious | U.S. stock futures were pointing to small losses amid  fear that without a diplomatic breakthrough on Iran, oil prices will keep rising and push up inflation.",1,0.9201462268829346
Startup Makes Switching AI Chips Easier—and Nvidia Is a New Investor,Decart’s valuation hit nearly $4 billion as investors pour capital into startups making AI computing more efficient.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=13, tm_min=1, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",Startup Makes Switching AI Chips Easier—and Nvidia Is a New Investor | Decart’s valuation hit nearly $4 billion as investors pour capital into startups making AI computing more efficient.,1,0.39606815576553345
The American Rebellion Against AI Is Gaining Steam,"Booed commencement speakers, blocked data centers, plummeting poll numbers: The fast-growing industry has a faster-growing crisis.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=1, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","The American Rebellion Against AI Is Gaining Steam | Booed commencement speakers, blocked data centers, plummeting poll numbers: The fast-growing industry has a faster-growing crisis.",1,0.9790357947349548
Anthropic Lets Mythos Users Share Cyber Threats With Others,How to restrict access while still allowing users to share threat information is a major challenge facing AI companies.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=21, tm_min=22, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",Anthropic Lets Mythos Users Share Cyber Threats With Others | How to restrict access while still allowing users to share threat information is a major challenge facing AI companies.,1,0.5539879202842712
Amazon Web Services CEO Pushes Back on AI Job Apocalypse Warnings,Watch as the cloud-computing executive shows off Amazon’s custom chips.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=16, tm_min=4, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",Amazon Web Services CEO Pushes Back on AI Job Apocalypse Warnings | Watch as the cloud-computing executive shows off Amazon’s custom chips.,1,0.6494674682617188
Opinion | AI Regulation Needs a ‘Bank Examiner’,An expert body to supervise risk is a much more promising model than the FDA or product-safety laws.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=21, tm_min=18, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",Opinion | AI Regulation Needs a ‘Bank Examiner’ | An expert body to supervise risk is a much more promising model than the FDA or product-safety laws.,1,0.5141563415527344
Your New AI Professor Is the Rapper From the Black Eyed Peas,"What started as a visit to MIT’s Media Lab became a long-term tech love affair for will.i.am, and now he’s passing on that love.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=9, tm_min=30, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","Your New AI Professor Is the Rapper From the Black Eyed Peas | What started as a visit to MIT’s Media Lab became a long-term tech love affair for will.i.am, and now he’s passing on that love.",1,0.5299932360649109
Justice Department Drops Criminal Case Against Indian Billionaire Gautam Adani,The move comes as part of the Trump administration’s broader resolution of pending legal matters against the business magnate and his associates.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=17, tm_min=41, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",Justice Department Drops Criminal Case Against Indian Billionaire Gautam Adani | The move comes as part of the Trump administration’s broader resolution of pending legal matters against the business magnate and his associates.,1,0.3632514774799347
"The nearly $1.8 billion “anti-weaponization fund” could be very consequential in Trump’s second term, but how might it actually work? Read more in today’s WSJ Politics newsletter:","Plus, nicotine pouches are a buzzy item in Trump’s world, and the anti-AI rebellion is gaining momentum.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=11, tm_min=1, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","The nearly $1.8 billion “anti-weaponization fund” could be very consequential in Trump’s second term, but how might it actually work? Read more in today’s WSJ Politics newsletter: | Plus, nicotine pouches are a buzzy item in Trump’s world, and the anti-AI rebellion is gaining momentum.",1,0.9816303849220276
"Authorities play catch-up with suspicious wagers in D.C., Sen. Bill Cassidy loses in the Louisiana primary and distillers struggle to sell bourbon. Read more in today’s What’s News newsletter:","Plus, a Trump nemesis loses the Louisiana primary, New Jerseyans are reluctant World Cup hosts and distillers struggle to sell bourbon.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=17, tm_hour=16, tm_min=1, tm_sec=0, tm_wday=6, tm_yday=137, tm_isdst=0)","Authorities play catch-up with suspicious wagers in D.C., Sen. Bill Cassidy loses in the Louisiana primary and distillers struggle to sell bourbon. Read more in today’s What’s News newsletter: | Plus, a Trump nemesis loses the Louisiana primary, New Jerseyans are reluctant World Cup hosts and distillers struggle to sell bourbon.",1,0.8194603323936462
Eurozone Trade Surplus Narrowed in March,The move likely reflects an increase in the cost of imported energy as the conflict in the Middle East disrupted supplies.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=9, tm_min=40, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)",Eurozone Trade Surplus Narrowed in March | The move likely reflects an increase in the cost of imported energy as the conflict in the Middle East disrupted supplies.,1,0.671416699886322
U.K. Unemployment Inches Higher,"The unemployment rate edged up to 5.0%, with further rises expected in the coming months as the Iran war continues to weigh on the economy.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=7, tm_min=17, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","U.K. Unemployment Inches Higher | The unemployment rate edged up to 5.0%, with further rises expected in the coming months as the Iran war continues to weigh on the economy.",1,0.845815122127533
Australia’s Central Bank Could Hold Rates as It Weighs Iran Impact,The Reserve Bank of Australia said its third straight interest-rate increase gives it time to weigh the Iran conflict’s impact on the local economy.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=2, tm_min=22, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)",Australia’s Central Bank Could Hold Rates as It Weighs Iran Impact | The Reserve Bank of Australia said its third straight interest-rate increase gives it time to weigh the Iran conflict’s impact on the local economy.,1,0.5354931950569153
"Japan’s Economy Accelerated in First Quarter, Backing Case for Rate Hikes","Japan’s economy continued to expand during the first quarter of 2026, backing the case for an imminent rate hike by the Bank of Japan.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=0, tm_min=12, tm_sec=0, tm_wday=1, tm_yday=139, tm_isdst=0)","Japan’s Economy Accelerated in First Quarter, Backing Case for Rate Hikes | Japan’s economy continued to expand during the first quarter of 2026, backing the case for an imminent rate hike by the Bank of Japan.",1,0.3037317991256714
U.S. Home Builder Sentiment Improved in May But Affordability Challenges Persist,"Confidence among U.S. home builders improved in May but still remains in negative territory amid rising mortgage rates, elevated costs and economic uncertainty tied to the war in Iran.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=21, tm_min=16, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)","U.S. Home Builder Sentiment Improved in May But Affordability Challenges Persist | Confidence among U.S. home builders improved in May but still remains in negative territory amid rising mortgage rates, elevated costs and economic uncertainty tied to the war in Iran.",1,0.5301148891448975
"A wartime surge in energy prices is slamming consumers while boosting investors, widening a divide in the U.S. economy",A wartime price surge is slamming consumers while boosting investors.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=17, tm_hour=0, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=137, tm_isdst=0)","A wartime surge in energy prices is slamming consumers while boosting investors, widening a divide in the U.S. economy | A wartime price surge is slamming consumers while boosting investors.",1,0.8785749077796936
AstraZeneca Gets U.S. Approval for Hypertension Drug,Company executives previously said revenue from Baxfendy could top $5 billion.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=6, tm_min=13, tm_sec=0, tm_wday=0, tm_yday=138, tm_isdst=0)",AstraZeneca Gets U.S. Approval for Hypertension Drug | Company executives previously said revenue from Baxfendy could top $5 billion.,1,0.7191864848136902
"These days, heading to the doctor’s office often doesn’t involve a doctor",Employers are clamoring for workers who can do doctor-like work but who are trained faster and can cost them less.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=16, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=5, tm_yday=136, tm_isdst=0)","These days, heading to the doctor’s office often doesn’t involve a doctor | Employers are clamoring for workers who can do doctor-like work but who are trained faster and can cost them less.",1,0.19651763141155243
G-7 Urges Fiscal Restraint in Face of War Shock to Economies,Group of Seven finance chiefs pledged not to overdo any fiscal aid as the Iran war raises growth and inflation risks to the global economy.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=15, tm_sec=26, tm_wday=1, tm_yday=139, tm_isdst=0)",G-7 Urges Fiscal Restraint in Face of War Shock to Economies | Group of Seven finance chiefs pledged not to overdo any fiscal aid as the Iran war raises growth and inflation risks to the global economy.,1,0.8955226540565491
Sherritt Halts Plan to Unwind Cuba Ventures Amid Sanctions Talks,"Sherritt International Corp. reversed course on plans to unwind its Cuban business after further consultations with advisers and government officials, as the nickel producer scrambles to respond to tougher US sanctions on the island.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=40, tm_sec=32, tm_wday=1, tm_yday=139, tm_isdst=0)","Sherritt Halts Plan to Unwind Cuba Ventures Amid Sanctions Talks | Sherritt International Corp. reversed course on plans to unwind its Cuban business after further consultations with advisers and government officials, as the nickel producer scrambles to respond to tougher US sanctions on the island.",1,0.9504282474517822
Oil Declines After Trump Says He Called Off Strike on Iran,Oil fell after President Donald Trump said he’d called off a strike on Iran following an appeal by Persian Gulf allies.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=22, tm_min=1, tm_sec=59, tm_wday=0, tm_yday=138, tm_isdst=0)",Oil Declines After Trump Says He Called Off Strike on Iran | Oil fell after President Donald Trump said he’d called off a strike on Iran following an appeal by Persian Gulf allies.,1,0.8737005591392517
Nagel Says ECB May ‘Have to Do Something’ as Iran Shock Persists,"The European Central Bank may have to respond to the economic challenges arising from the conflict in the Middle East, according to Governing Council member Joachim Nagel.","time.struct_time(tm_year=2026, tm_mon=5, tm_mday=19, tm_hour=12, tm_min=49, tm_sec=32, tm_wday=1, tm_yday=139, tm_isdst=0)","Nagel Says ECB May ‘Have to Do Something’ as Iran Shock Persists | The European Central Bank may have to respond to the economic challenges arising from the conflict in the Middle East, according to Governing Council member Joachim Nagel.",1,0.9024377465248108
Tech Drags Stocks Lower as Bond Weakness Returns: Markets Wrap,A retreat in technology shares pulled stocks lower in the US and Asia. Oil fell modestly and Treasuries slid as traders waited for signs of progress toward a peace deal in the Middle East.,"time.struct_time(tm_year=2026, tm_mon=5, tm_mday=18, tm_hour=22, tm_min=10, tm_sec=23, tm_wday=0, tm_yday=138, tm_isdst=0)",Tech Drags Stocks Lower as Bond Weakness Returns: Markets Wrap | A retreat in technology shares pulled stocks lower in the US and Asia. Oil fell modestly and Treasuries slid as traders waited for signs of progress toward a peace deal in the Middle East.,1,0.7765805721282959
